Zip,Median,Pop
83805,35594,7437
83806,55030,220
83808,36760,147
83809,50904,401
83810,42638,1189
83811,40000,1411
83812,36760,66
83813,50904,1158
83814,43747,23371
83815,48410,31015
83821,49833,210
83822,38482,2006
83823,54865,1318
83824,37701,348
83825,42334,190
83826,38230,45
83827,36232,143
83830,37280,733
83832,47198,1524
83833,46217,1164
83834,44010,254
83835,49623,19990
83836,39916,1033
83837,34177,3063
83839,36760,1417
83840,38937,227
83841,41298,338
83842,46255,148
83843,33966,25866
83844,17250,1353
83845,38230,1742
83846,38669,770
83847,32750,1719
83848,49833,137
83849,38669,1925
83850,36760,2129
83851,37701,1691
83852,38937,884
83854,47680,37245
83855,44010,2111
83856,42270,6340
83857,44010,691
83858,51471,13656
83860,50568,6119
83861,38795,6360
83864,40782,17076
83866,37297,320
83867,38669,616
83868,33973,769
83869,51301,4161
83870,37662,312
83871,54825,1938
83872,44010,705
83873,38491,1591
83874,36760,64
83876,60949,1442
84001,54309,725
84002,54286,302
84003,80437,42384
84004,107923,9818
84005,64778,21410
84006,64464,826
84007,54309,740
84010,72075,44821
84013,91447,1011
84014,78624,15268
84015,59714,62494
84017,59084,3556
84018,68769,179
84020,72510,31388
84021,51438,3323
84022,51348,896
84023,36389,266
84024,58917,63
84025,82213,18255
84027,50853,452
84028,54737,824
84029,61233,9473
84031,50853,259
84032,36503,10445
84033,58917,1032
84034,51763,188
84035,63374,731
84036,50349,4978
84037,86883,33369
84038,54737,347
84039,13361,247
84040,77979,23026
84041,56859,44625
84042,78394,10094
84043,69677,49030
84044,56289,26524
84045,69907,16875
84046,36389,793
84047,46940,28936
84049,82699,4372
84050,69948,9290
84051,54309,402
84052,47303,1222
84053,51192,1051
84054,75986,16196
84055,70021,1406
84056,46065,3310
84057,51835,36666
84058,50793,30540
84060,66421,7596
84061,64366,391
84062,73547,43269
84063,1038,6
84064,54737,692
84065,78977,35665
84066,46276,9566
84067,58427,37444
84069,66019,505
84070,54082,24861
84071,66019,1175
84072,50853,372
84073,54309,191
84074,64386,44310
84075,77614,24506
84078,60085,25851
84080,66019,304
84081,69347,40732
84083,51457,1516
84084,65818,37247
84086,54737,401
84087,71687,13983
84088,64314,35603
84092,102512,29525
84093,97715,23130
84094,68140,28069
84095,92127,50566
84096,76656,33396
84097,64886,21322
84098,103719,17282
84101,31311,5277
84102,36145,17421
84103,66798,21084
84104,38745,24869
84105,62068,22140
84106,52086,33384
84107,47252,30863
84108,73414,20738
84109,76856,23858
84111,31195,10744
84112,19294,1942
84113,19294,245
84115,34615,24668
84116,43455,33297
84117,58247,24305
84118,58671,68295
84119,44653,53077
84120,56127,48956
84121,73156,41702
84123,51425,37900
84124,75640,21295
84128,65986,27983
84301,54786,883
84302,56525,23703
84304,53222,40
84305,55446,751
84306,54368,318
84307,54806,1375
84308,55446,325
84309,54368,535
84310,82798,4111
84311,54508,714
84312,54471,4028
84313,55603,68
84314,54377,1031
84315,76442,7581
84316,55603,254
84317,82798,2304
84318,68938,3918
84319,58363,7905
84320,52541,2237
84321,43757,44074
84324,55705,701
84325,57772,2078
84326,61826,1763
84327,53222,951
84328,65173,1666
84329,55603,202
84330,55603,502
84331,55603,272
84332,59917,7218
84333,51976,2722
84334,54368,230
84335,56285,11372
84336,55603,281
84337,55984,11393
84338,53791,481
84339,57273,5046
84340,55387,3369
84341,50831,20109
84401,44162,35622
84403,57419,36582
84404,54093,56363
84405,58551,31348
84414,72918,26507
84501,40178,13612
84511,41944,4569
84512,10122,258
84513,45605,1710
84515,42712,15
84516,50598,227
84518,49933,702
84520,42629,1302
84521,49933,840
84522,50951,321
84523,50951,1797
84525,50596,1183
84526,45178,4134
84528,49777,2742
84529,42629,180
84530,43024,460
84531,46293,642
84532,40875,9772
84533,44720,267
84534,258,16
84535,43024,2601
84536,45541,1454
84537,45605,1505
84539,42629,379
84540,40854,44
84542,54727,1806
84601,44000,31486
84604,46907,49145
84606,32075,32291
84620,43407,1151
84621,41851,240
84622,41851,1517
84623,41665,405
84624,44001,5668
84626,63047,410
84627,32069,6310
84628,52831,721
84629,51855,2531
84630,41851,294
84631,47340,3067
84632,41510,1148
84633,57500,1048
84634,41879,3395
84635,43175,863
84636,47340,474
84637,47340,729
84638,44457,294
84639,52279,963
84640,44457,121
84642,47650,3548
84643,48050,605
84645,52279,2620
84646,41510,1657
84647,48481,4019
84648,53450,5776
84649,44457,760
84651,59749,23457
84652,43329,872
84653,73505,7947
84654,43329,2689
84655,56412,10547
84656,47455,345
84657,52292,505
84660,62866,37995
84662,48481,1371
84663,57269,29975
84664,62714,8033
84665,48144,528
84667,41510,405
84701,48728,8692
84710,43372,131
84711,52292,735
84712,44952,201
84713,31636,3792
84714,42959,835
84715,49414,459
84716,47614,297
84718,47345,189
84719,41188,90
84720,42796,19705
84721,41637,20961
84722,47952,615
84723,37708,687
84724,43356,1214
84725,47952,1964
84726,47614,961
84728,43175,158
84729,43372,396
84730,52292,268
84731,43073,194
84732,37708,77
84733,48455,202
84734,49414,261
84735,41962,258
84736,47614,246
84737,53268,14838
84738,50398,6878
84739,43356,507
84740,37708,191
84741,43615,5556
84742,46153,260
84743,37708,34
84744,50730,411
84745,44802,4066
84746,45966,1149
84747,49414,1097
84749,49414,218
84750,37708,469
84751,47884,1680
84752,47885,994
84753,43149,26
84754,43221,3652
84755,43372,112
84756,43068,366
84757,45977,1167
84758,43372,533
84759,41962,2112
84760,41188,559
84761,41188,3131
84762,43332,248
84763,45966,245
84764,47614,331
84765,66063,6143
84766,43356,147
84767,45966,679
84770,45542,39131
84772,41188,171
84773,49414,321
84774,45966,1399
84775,49376,431
84776,47614,538
84779,45847,641
84780,49514,18756
84781,47952,188
84782,48266,794
84783,48456,805
84784,45966,2745
84790,52322,35770
85003,28267,9369
85004,28008,4965
85006,21620,25742
85007,33192,14040
85008,28761,51045
85009,26901,52520
85012,56276,6390
85013,45862,19314
85014,43555,24782
85015,35960,37644
85016,43849,33896
85017,31956,38872
85018,61619,36065
85019,35101,25042
85020,53300,32850
85021,44596,37743
85022,55878,46395
85023,51116,31274
85024,66833,22898
85027,53559,37140
85028,76242,19157
85029,44852,43233
85031,34265,30493
85032,51731,65485
85033,38121,53037
85034,14595,4193
85035,37889,47486
85037,52514,44771
85040,32681,29352
85041,48400,54947
85042,50325,40962
85043,50523,30560
85044,72699,37993
85045,115862,7238
85048,98126,33449
85050,77981,25736
85051,44120,40375
85053,53057,28480
85054,63451,5384
85083,98156,18104
85085,83975,17517
85086,87537,40495
85087,83522,7708
85118,61668,12246
85119,49267,21219
85120,38285,28168
85121,35079,2178
85122,46183,50942
85123,43227,10677
85128,39487,14823
85131,43133,18017
85132,45063,33556
85135,33438,630
85137,40947,2329
85138,62765,33633
85139,56815,17878
85140,62783,36711
85141,44135,515
85142,76505,48870
85143,62926,35015
85145,43699,2106
85147,26789,4543
85172,38748,1368
85173,37269,2872
85192,38370,2120
85193,40778,4906
85194,47767,6721
85201,40225,46092
85202,45509,37275
85203,54171,35541
85204,45808,60885
85205,52491,39858
85206,49456,33154
85207,74388,44744
85208,48190,34762
85209,58669,37377
85210,44428,36464
85212,72658,24492
85213,68756,31797
85215,65120,15963
85224,64746,42796
85225,57304,69810
85226,74939,37321
85233,77779,37564
85234,80070,50014
85248,76887,29798
85249,100623,36908
85250,65018,15906
85251,55343,34390
85253,124687,17047
85254,87185,45801
85255,120666,37270
85256,31892,4974
85257,49327,26755
85258,75452,23342
85259,107864,21422
85260,84168,36056
85262,93923,8156
85263,9933,157
85264,29232,278
85266,104076,11406
85268,84104,22684
85281,36350,57348
85282,52018,48671
85283,53997,44813
85284,117190,16479
85286,90420,38930
85295,90611,38332
85296,83742,36799
85297,82132,26979
85298,88826,21479
85301,33510,60161
85302,46827,36909
85303,51462,30310
85304,65895,25883
85305,65771,10822
85306,55879,24191
85307,49859,9230
85308,75335,63876
85309,40601,1485
85310,92927,19007
85320,46963,1197
85321,28419,4435
85322,57960,752
85323,51612,39507
85324,34066,2886
85325,31365,1212
85326,53190,47835
85328,32143,259
85331,95488,26960
85332,34404,2146
85333,32977,790
85334,32143,1482
85335,49537,31787
85336,24775,700
85337,27044,2793
85338,76822,40830
85339,71757,35586
85340,74611,26262
85341,30563,39
85342,54338,1578
85343,58995,196
85344,34807,9147
85345,49216,56208
85346,34806,4423
85347,41624,716
85348,30061,2786
85349,26936,25015
85350,35228,21214
85351,34757,27789
85352,45000,461
85353,54869,31011
85354,56020,6645
85355,78852,8745
85356,39469,4539
85357,28017,761
85360,38861,222
85361,52077,6700
85362,34861,663
85363,41982,6156
85364,42195,74904
85365,47937,43386
85367,52636,20429
85371,24520,419
85373,57732,17356
85374,50962,47146
85375,48544,27703
85377,124258,3051
85379,73269,39732
85381,71355,24249
85382,69722,40454
85383,97469,37182
85387,61439,9573
85388,68706,23490
85390,40640,8621
85392,73655,35310
85395,55650,17766
85396,71712,12163
85501,39891,13345
85530,25127,2069
85531,49666,623
85533,34654,2943
85534,40696,2588
85535,40625,21
85536,40625,408
85539,34565,4520
85540,56567,2874
85541,41047,21877
85542,25818,3196
85543,40652,3822
85544,36760,2949
85545,30252,583
85546,42553,19677
85550,29561,4790
85551,47061,405
85552,48664,6218
85553,27308,1501
85554,33552,778
85601,46250,698
85602,39332,9464
85603,38164,7155
85605,35750,597
85606,32849,1184
85607,28859,18925
85608,41958,2305
85609,44463,392
85610,40679,1333
85611,48603,965
85613,51154,5601
85614,47973,21895
85615,60897,9413
85616,38987,5566
85617,41955,1277
85618,44619,1725
85619,71531,50
85620,32028,897
85621,30477,23054
85622,52152,6325
85623,40094,4073
85624,44760,1426
85625,34587,1983
85626,30077,1021
85627,36196,968
85629,75591,23464
85630,44598,2819
85631,36038,3630
85632,38739,835
85633,46250,54
85634,25367,6490
85635,50142,34727
85637,48893,1268
85638,26860,1973
85640,63022,441
85641,77727,21753
85643,46891,9810
85645,56490,2231
85646,63216,1311
85648,44543,19080
85650,75290,15279
85653,50462,15083
85654,58375,97
85658,71996,7790
85701,26800,4983
85704,55657,30929
85705,25811,57521
85706,32439,55209
85707,41950,658
85708,41950,2980
85710,42196,54439
85711,36347,41251
85712,34312,32666
85713,32958,50151
85714,29823,15009
85715,57098,17702
85716,33647,32853
85718,84796,27367
85719,29889,43989
85730,50699,38323
85735,45636,11250
85736,35257,4975
85737,79889,20727
85739,57262,17848
85741,55916,32998
85742,69755,25212
85743,67322,29144
85745,47471,37006
85746,43893,43057
85747,76736,23058
85748,72789,18087
85749,81471,19032
85750,86609,24161
85755,77105,15107
85756,38131,26267
85757,48510,16988
85901,45185,17207
85911,38537,1800
85912,45640,178
85920,41004,464
85922,34000,41
85923,42045,621
85924,38594,2683
85925,45314,4893
85926,38057,265
85927,41004,176
85928,43363,1102
85929,49355,8322
85930,39741,1086
85931,53525,207
85932,41004,364
85933,47381,3033
85934,42665,574
85935,43517,4735
85936,42050,4293
85937,50166,7638
85938,44271,2366
85939,51054,4400
85940,39862,1443
85941,27573,9941
85942,42210,80
86001,48647,40776
86003,28729,23
86004,59893,37338
86011,21624,6362
86015,53702,385
86016,29526,62
86017,53525,667
86018,44115,759
86020,28386,1941
86021,37206,6085
86022,43722,2210
86023,44287,2627
86024,53525,703
86025,44425,5676
86028,38594,47
86029,44637,320
86030,27415,1374
86031,26835,1856
86032,43413,1509
86033,26993,7844
86034,32733,2271
86035,28729,1802
86036,39810,388
86038,53525,77
86039,24565,1467
86040,46377,10283
86042,37425,1778
86043,33104,1798
86044,62557,4251
86045,42783,11354
86046,44865,6090
86047,44099,14970
86052,47664,28
86053,31780,2311
86054,23950,1935
86301,43823,20626
86303,45583,17082
86305,52161,17356
86313,27078,257
86314,42602,34401
86315,50676,7234
86320,34889,1885
86321,56165,2219
86322,41011,11480
86323,43195,15822
86324,50425,4168
86325,48269,5152
86326,40463,23344
86327,44267,8858
86329,37921,1179
86331,50846,477
86332,35762,1637
86333,33208,5734
86334,41397,4985
86335,39947,4806
86336,49666,11320
86337,27493,1267
86338,58696,743
86343,32705,177
86351,51538,6349
86401,45673,24289
86403,40676,15802
86404,44945,16243
86406,44509,23763
86409,35740,26471
86411,38841,224
86413,35320,12103
86426,47924,13863
86429,36442,7162
86431,27442,403
86432,37206,3933
86433,38861,111
86434,41342,1490
86435,44115,487
86436,46759,2104
86437,38764,76
86438,38861,913
86440,38007,6906
86441,31850,2224
86442,35616,33382
86443,38738,76
86444,38738,1289
86445,38738,311
86502,25901,1464
86503,22452,10714
86504,65824,6193
86505,24007,7682
86506,18226,1321
86507,21758,2340
86508,17646,752
86510,21933,5358
86511,26450,3694
86512,28285,2439
86514,23869,3011
86515,59195,4902
86520,19387,1793
86535,16250,1199
86538,18450,2338
86540,18639,1088
86544,23933,1267
86545,22889,1650
86547,21776,1171
86556,21801,2090
87001,43669,3264
87002,37704,20427
87004,25053,4456
87005,43074,809
87006,34009,704
87007,37869,911
87008,76338,2673
87010,50900,950
87011,36315,67
87012,41169,355
87013,27648,5742
87014,43074,755
87015,59424,12311
87016,35577,3700
87017,40180,454
87018,20843,610
87020,38731,11467
87021,36330,2033
87022,43594,858
87023,28295,649
87024,50778,2421
87025,51335,1345
87026,52604,4131
87027,43411,299
87028,36875,182
87029,37934,361
87031,42368,35751
87032,35577,361
87034,34886,2146
87035,39324,7458
87036,27518,1813
87037,39780,628
87038,37869,657
87040,37869,515
87041,44789,762
87042,45000,3521
87043,70660,3604
87044,50204,317
87045,22069,2046
87046,41676,180
87047,72072,4241
87048,87709,7619
87049,36037,775
87051,43074,574
87052,38587,3138
87053,50831,961
87056,76663,925
87059,75320,8576
87061,35577,441
87062,36875,1943
87063,26597,324
87064,39651,176
87068,59110,4737
87070,39097,80
87072,48906,663
87083,48906,394
87102,28388,22204
87104,44490,11480
87105,39701,54466
87106,33627,25682
87107,46697,30959
87108,30751,37645
87109,53029,40505
87110,47687,38824
87111,66632,54449
87112,50492,44203
87113,56916,7250
87114,62242,31663
87116,43130,4340
87117,42408,897
87120,64076,44280
87121,41486,38762
87122,120347,13091
87123,43641,36003
87124,54853,37652
87144,62641,14972
87301,39698,22724
87305,29887,3776
87310,26637,1337
87311,26650,4244
87312,36420,605
87313,26614,6405
87315,43074,146
87316,26145,1586
87317,30558,2208
87319,24639,2045
87320,28013,813
87321,27028,2450
87322,34291,332
87323,24147,4806
87325,27448,3596
87326,32702,1964
87327,32473,7728
87328,65902,3222
87347,61654,353
87357,13857,597
87364,22745,1191
87375,25005,3244
87401,48823,38961
87402,72034,8605
87410,48818,15368
87412,55150,827
87413,43027,14245
87415,60823,1627
87416,40002,5268
87417,48836,5746
87418,62440,785
87419,53246,385
87420,31380,11644
87421,36770,1589
87455,20454,1757
87461,19840,1435
87499,39718,693
87501,58305,16670
87505,51659,31933
87506,66860,10425
87507,46359,36672
87508,65027,13066
87510,41794,1303
87511,46710,2861
87512,45901,234
87513,30604,796
87514,45901,1239
87515,37934,332
87516,41964,136
87517,27196,427
87518,37934,91
87519,27196,398
87520,37934,1591
87521,35224,981
87522,34792,3559
87523,36108,492
87524,35533,276
87525,45901,113
87527,38704,893
87528,42587,2952
87529,36261,2841
87530,41964,1141
87531,36987,527
87532,40438,17775
87533,40873,168
87535,45609,1131
87537,44702,2569
87538,33920,813
87539,41964,241
87540,61620,790
87543,37610,329
87544,106186,18276
87548,41964,952
87549,44782,945
87551,37934,329
87552,33920,3012
87553,30707,1185
87554,41964,34
87556,41556,2471
87557,36522,5300
87558,45901,646
87560,36724,1388
87562,35857,513
87564,43610,302
87565,34894,518
87566,41565,3314
87567,31801,1631
87569,38557,436
87571,34898,10634
87573,35107,86
87574,53958,175
87575,38041,855
87577,29036,329
87578,36839,643
87579,35730,896
87580,45901,400
87581,41964,253
87582,48003,1290
87583,36887,172
87701,31055,20848
87710,43479,1603
87711,34456,785
87712,37784,226
87713,37784,326
87714,43479,1036
87715,37784,586
87718,43479,489
87722,37784,422
87723,37784,412
87724,28488,50
87728,43479,439
87729,43479,118
87730,33750,29
87731,41264,292
87732,37784,1687
87733,33750,188
87734,37811,212
87735,37784,108
87736,37784,253
87740,36678,8401
87742,42187,548
87743,33750,450
87745,43257,629
87746,41450,143
87747,43479,1910
87749,43479,89
87750,37784,64
87752,37784,507
87753,37784,223
87801,33940,10159
87820,31914,174
87821,31914,566
87823,37100,946
87824,31914,242
87825,27910,2938
87827,31914,201
87828,36875,385
87829,32014,779
87830,31914,986
87831,37796,158
87832,36432,718
87901,12030,4179
87930,41309,961
87931,41944,742
87933,31231,95
87935,31231,1738
87936,29424,578
87937,29207,3356
87939,41944,138
87940,29207,663
87941,29207,1034
87942,32426,1009
87943,41237,196
88001,27406,35794
88002,49538,1322
88003,9448,823
88004,61449,727
88005,40584,24571
88007,45248,20703
88008,48873,3409
88009,33722,235
88011,57179,17502
88012,41831,15575
88020,33722,1090
88021,29432,16244
88022,29238,1221
88023,28628,2645
88024,31165,129
88025,44545,330
88026,28615,1789
88027,29375,576
88028,44545,333
88029,26229,1973
88030,27774,22999
88032,41347,135
88033,61449,8
88034,28397,167
88038,44079,306
88039,31914,531
88040,39355,105
88041,38884,1634
88042,41944,298
88043,37428,2001
88044,31396,3907
88045,37672,4428
88046,48825,783
88047,28574,1958
88048,28564,3725
88049,44070,505
88051,44545,100
88052,26932,194
88053,44070,137
88055,44545,65
88056,33722,171
88061,38729,19195
88063,42838,12572
88065,44536,430
88072,28709,2260
88081,26489,10180
88101,39643,41263
88103,37979,719
88112,51731,147
88113,43219,93
88114,51721,40
88115,43219,66
88116,44777,467
88118,45996,182
88119,30643,2122
88120,48320,235
88121,35369,146
88124,36346,1271
88125,43219,101
88126,43219,47
88130,35749,16697
88132,43219,317
88134,30643,67
88135,43105,1600
88136,30643,41
88201,42789,23240
88203,36160,30107
88210,49348,15607
88220,82319,33174
88230,41884,5058
88231,46083,2903
88232,37730,2067
88240,44452,31643
88242,59582,4999
